\datasets\animals\data\Bear\2e62771f535d62d7.jpg,Bear
\datasets\animals\data\Bear\2eacfb993b9055f2.jpg,Bear
\datasets\animals\data\Bear\2ed17d4aa0d663e4.jpg,Bear
\datasets\animals\data\Bear\2f0be90790ec6040.jpg,Bear
\datasets\animals\data\Bear\2f4d94aafe7750be.jpg,Bear
\datasets\animals\data\Bear\2f6e4eb39e93eb93.jpg,Bear
\datasets\animals\data\Bear\02f783a758aec795.jpg,Bear
\datasets\animals\data\Bear\2fcb19dd637777a1.jpg,Bear
\datasets\animals\data\Bear\3a8dbb014a4ffbc5.jpg,Bear
\datasets\animals\data\Bear\3a43a639fc14bdb9.jpg,Bear
\datasets\animals\data\Bear\3a8166a11cbd628d.jpg,Bear
\datasets\animals\data\Bear\3af5ff986ee69d29.jpg,Bear
\datasets\animals\data\Bear\03b01a317ead6bfa.jpg,Bear
\datasets\animals\data\Bear\3b1f0f1f13d28a15.jpg,Bear
\datasets\animals\data\Bear\3b5fe0cca6de6ffa.jpg,Bear
\datasets\animals\data\Bear\3b06ba38b7c8a2d6.jpg,Bear
\datasets\animals\data\Bear\3b9c9a00792ade56.jpg,Bear
\datasets\animals\data\Bear\3b76f96a50cc5591.jpg,Bear
\datasets\animals\data\Bear\3b4852e04f606dab.jpg,Bear
\datasets\animals\data\Bear\3c4bc54ec9462bdc.jpg,Bear
\datasets\animals\data\Bear\3c7b2b4c6ab3ba00.jpg,Bear
\datasets\animals\data\Bear\3c00249f3d5d6501.jpg,Bear
\datasets\animals\data\Bear\3cb97364576b0f6c.jpg,Bear
\datasets\animals\data\Bear\3cfa2d038f5e2806.jpg,Bear
\datasets\animals\data\Bear\3d0f95eb50b9c111.jpg,Bear
\datasets\animals\data\Bear\3d73da05f9705ed3.jpg,Bear
\datasets\animals\data\Bear\3d84a70a3567130a.jpg,Bear
\datasets\animals\data\Bear\3d77555f2ede0b38.jpg,Bear
\datasets\animals\data\Bear\3df2b6a098712fee.jpg,Bear
\datasets\animals\data\Bear\3e5fcb9a6991fdba.jpg,Bear
\datasets\animals\data\Bear\3ede1ca37581558b.jpg,Bear
\datasets\animals\data\Bear\03ef0ef5aa3b348e.jpg,Bear
\datasets\animals\data\Bear\3f31dcaba9c20612.jpg,Bear
\datasets\animals\data\Bear\4a7d2a3ca0e06cc0.jpg,Bear
\datasets\animals\data\Bear\4a319a188ec8fa31.jpg,Bear
\datasets\animals\data\Bear\4abfd312b8419083.jpg,Bear
\datasets\animals\data\Bear\4ae98239d1ad1fcc.jpg,Bear
\datasets\animals\data\Bear\04af0dc0511cb98d.jpg,Bear
\datasets\animals\data\Bear\4af7b4928d206930.jpg,Bear
\datasets\animals\data\Bear\4b44cf8eb040279f.jpg,Bear
\datasets\animals\data\Bear\4b415da54aed406c.jpg,Bear
\datasets\animals\data\Bear\4b3956670633db14.jpg,Bear
\datasets\animals\data\Bear\4bcb16ad4409ece1.jpg,Bear
\datasets\animals\data\Bear\4be18442d17215fd.jpg,Bear
\datasets\animals\data\Bear\4c955e6926045d37.jpg,Bear
\datasets\animals\data\Bear\4c037274209d1ef0.jpg,Bear
\datasets\animals\data\Bear\4cb93593f6ba1847.jpg,Bear
\datasets\animals\data\Bear\4cce4a4158948bba.jpg,Bear
\datasets\animals\data\Bear\4cf43007c8175343.jpg,Bear
\datasets\animals\data\Bear\4d1abfceceaa6d8f.jpg,Bear
\datasets\animals\data\Bear\4d02ce7329e32b51.jpg,Bear
\datasets\animals\data\Bear\4d9ca7f6ab228f78.jpg,Bear
\datasets\animals\data\Bear\4d506ba46aed86bf.jpg,Bear
\datasets\animals\data\Bear\4da7123b49386d92.jpg,Bear
\datasets\animals\data\Bear\4e0f9e04bee0b427.jpg,Bear
\datasets\animals\data\Bear\4e5a72796536308b.jpg,Bear
\datasets\animals\data\Bear\04e79e5f419a711a.jpg,Bear
\datasets\animals\data\Bear\4e4036d81e000025.jpg,Bear
\datasets\animals\data\Bear\4f9093d083b8e328.jpg,Bear
\datasets\animals\data\Bear\4fcee0e067c2cd53.jpg,Bear
\datasets\animals\data\Bear\5a4813b8156ff405.jpg,Bear
\datasets\animals\data\Bear\5adc1aaec99c4982.jpg,Bear
\datasets\animals\data\Bear\5ae38d808f3685aa.jpg,Bear
\datasets\animals\data\Bear\5b024aa42fe31ec2.jpg,Bear
\datasets\animals\data\Bear\5bcaf7b5f1ca9feb.jpg,Bear
\datasets\animals\data\Bear\5c6dc2756773b0b2.jpg,Bear
\datasets\animals\data\Bear\5c46fc8b19dda14a.jpg,Bear
\datasets\animals\data\Bear\5d1e52df4928ee99.jpg,Bear
\datasets\animals\data\Bear\05d7d61e5e8a8169.jpg,Bear
\datasets\animals\data\Bear\05d29f47032331e5.jpg,Bear
\datasets\animals\data\Bear\05dc4a7dc4efdf23.jpg,Bear
\datasets\animals\data\Bear\5de3c49b6417ad52.jpg,Bear
\datasets\animals\data\Bear\05e2a5f4f3f0f402.jpg,Bear
\datasets\animals\data\Bear\5e8507ac9317adb2.jpg,Bear
\datasets\animals\data\Bear\5e4722478ab9c699.jpg,Bear
\datasets\animals\data\Bear\5eca7e14baf44aa7.jpg,Bear
\datasets\animals\data\Bear\5ed3bae108c65e51.jpg,Bear
\datasets\animals\data\Bear\05f0e6085a0273ae.jpg,Bear
\datasets\animals\data\Bear\5f1fe36f063a89ff.jpg,Bear
\datasets\animals\data\Bear\5f6c500a3051648d.jpg,Bear
\datasets\animals\data\Bear\5f084ca54d8310b0.jpg,Bear
\datasets\animals\data\Bear\5fc333818d1a6c20.jpg,Bear
\datasets\animals\data\Bear\06a2f3687c7cbe56.jpg,Bear
\datasets\animals\data\Bear\06a5686c1d1c31e6.jpg,Bear
\datasets\animals\data\Bear\006a0958123deab1.jpg,Bear
\datasets\animals\data\Bear\06b7e7ac82971cf3.jpg,Bear
\datasets\animals\data\Bear\6bc06551b9935f11.jpg,Bear
\datasets\animals\data\Bear\6bfe9d26db84585a.jpg,Bear
\datasets\animals\data\Bear\6c4a71ed466007d0.jpg,Bear
\datasets\animals\data\Bear\6c8ca46bedbf1052.jpg,Bear
\datasets\animals\data\Bear\6c9d2a9fa597ea7e.jpg,Bear
\datasets\animals\data\Bear\6c10f03a716f185c.jpg,Bear
\datasets\animals\data\Bear\6c413bd13881e4ea.jpg,Bear
\datasets\animals\data\Bear\6d426380b13b175d.jpg,Bear
\datasets\animals\data\Bear\6e3f5653a7a590a5.jpg,Bear
\datasets\animals\data\Bear\6ec6d8ddcce0de4f.jpg,Bear
\datasets\animals\data\Bear\6fa67d4ab8b84fe9.jpg,Bear
\datasets\animals\data\Bear\6fb63629b7fb60e0.jpg,Bear
\datasets\animals\data\Bear\7a72a21bee79c2ed.jpg,Bear
\datasets\animals\data\Bear\07ab0312b0cfdcf3.jpg,Bear
\datasets\animals\data\Bear\7b60ee87e20a351f.jpg,Bear
\datasets\animals\data\Bear\07c8523ee6eb5535.jpg,Bear
\datasets\animals\data\Bear\7dd82a725b71e35f.jpg,Bear
\datasets\animals\data\Bear\7df0d8ac8acccbbe.jpg,Bear
\datasets\animals\data\Bear\07e64bb137734dbf.jpg,Bear
\datasets\animals\data\Bear\7e4076e5ece14631.jpg,Bear
\datasets\animals\data\Bear\7f7d406a172bb5ae.jpg,Bear
\datasets\animals\data\Bear\7f62f42b0aa7a144.jpg,Bear
\datasets\animals\data\Bear\8a44650221d6be01.jpg,Bear
\datasets\animals\data\Bear\08ae713666d0bf12.jpg,Bear
\datasets\animals\data\Bear\8b5a404dee5e8a89.jpg,Bear
\datasets\animals\data\Bear\8c3a0db73abdfed4.jpg,Bear
\datasets\animals\data\Bear\8c9d0c019e694c8a.jpg,Bear
\datasets\animals\data\Bear\8c049db30947c343.jpg,Bear
\datasets\animals\data\Bear\8c262c1f52d08ef0.jpg,Bear
\datasets\animals\data\Bear\8da0dbb30f0d014a.jpg,Bear
\datasets\animals\data\Bear\8df9e6580dc9c3bb.jpg,Bear
\datasets\animals\data\Bear\8ea1bb2fea3c5b4d.jpg,Bear
\datasets\animals\data\Bear\09a1d6c384764e27.jpg,Bear
\datasets\animals\data\Bear\9a663969742ef91e.jpg,Bear
\datasets\animals\data\Bear\9be5c108722ec5a7.jpg,Bear
\datasets\animals\data\Bear\9bffe7bb2ec08e5c.jpg,Bear
\datasets\animals\data\Bear\9d53b742cf42f077.jpg,Bear
\datasets\animals\data\Bear\9e43cdef44eb47b7.jpg,Bear
\datasets\animals\data\Bear\9e69e56d80c39cc5.jpg,Bear
\datasets\animals\data\Bear\9e411cef88b11bb7.jpg,Bear
\datasets\animals\data\Bear\009ebd2e28a2f9da.jpg,Bear
\datasets\animals\data\Bear\9ecf6880ec359086.jpg,Bear
\datasets\animals\data\Bear\9f25b529c9a79a76.jpg,Bear
\datasets\animals\data\Bear\10d8c12bd02c738e.jpg,Bear
\datasets\animals\data\Bear\12a69657c24293e9.jpg,Bear
\datasets\animals\data\Bear\12d61397f8e4ecf7.jpg,Bear
\datasets\animals\data\Bear\13a83f7bcf4541c4.jpg,Bear
\datasets\animals\data\Bear\013aeee02fc1aaca.jpg,Bear
\datasets\animals\data\Bear\13cf7e68c5f95ece.jpg,Bear
\datasets\animals\data\Bear\13e6c2ad1cbc96a5.jpg,Bear
\datasets\animals\data\Bear\14abc2d2ef142dd7.jpg,Bear
\datasets\animals\data\Bear\14f00e3bda389754.jpg,Bear
\datasets\animals\data\Bear\14f62fc04de6278c.jpg,Bear
\datasets\animals\data\Bear\15d276d673cf5de5.jpg,Bear
\datasets\animals\data\Bear\16cdc1b3e26248de.jpg,Bear
\datasets\animals\data\Bear\17aa9d00d16ef360.jpg,Bear
\datasets\animals\data\Bear\17b4237cafa91eb3.jpg,Bear
\datasets\animals\data\Bear\17c823ab5eeb6a69.jpg,Bear
\datasets\animals\data\Bear\17d731570922312a.jpg,Bear
\datasets\animals\data\Bear\17fa66aecbce11c8.jpg,Bear
\datasets\animals\data\Bear\19ae56cc2d93a9bf.jpg,Bear
\datasets\animals\data\Bear\19c14e0cb0808d23.jpg,Bear
\datasets\animals\data\Bear\19ebf4dca92d098c.jpg,Bear
\datasets\animals\data\Bear\19f7775221f9c133.jpg,Bear
\datasets\animals\data\Bear\20aec5942def0e8b.jpg,Bear
\datasets\animals\data\Bear\21de5476cf37aa29.jpg,Bear
\datasets\animals\data\Bear\23bf858cb1d0ef63.jpg,Bear
\datasets\animals\data\Bear\23d1d39d81d411da.jpg,Bear
\datasets\animals\data\Bear\25baa1553dfd0a08.jpg,Bear
\datasets\animals\data\Bear\26ad376721501843.jpg,Bear
\datasets\animals\data\Bear\26cf30a2c11b09ed.jpg,Bear
\datasets\animals\data\Bear\27ce7def88084837.jpg,Bear
\datasets\animals\data\Bear\28ee2d5b2a9185b5.jpg,Bear
\datasets\animals\data\Bear\29e888bb0ac22057.jpg,Bear
\datasets\animals\data\Bear\30a91e508f5ae30a.jpg,Bear
\datasets\animals\data\Bear\31af94a4fabe5511.jpg,Bear
\datasets\animals\data\Bear\34a6aa17016e3188.jpg,Bear
\datasets\animals\data\Bear\34d2f34ce7edc12c.jpg,Bear
\datasets\animals\data\Bear\35c4d73fe329faa4.jpg,Bear
\datasets\animals\data\Bear\36b1086fd1d809ec.jpg,Bear
\datasets\animals\data\Bear\36d84a626ac88a14.jpg,Bear
\datasets\animals\data\Bear\36fcf5a6634f127f.jpg,Bear
\datasets\animals\data\Bear\037ce70dca241ef6.jpg,Bear
\datasets\animals\data\Bear\040ecb505679fde5.jpg,Bear
\datasets\animals\data\Bear\41b188a87b9cb7d9.jpg,Bear
\datasets\animals\data\Bear\44a04acf42a2ca90.jpg,Bear
\datasets\animals\data\Bear\45b1a828a877013e.jpg,Bear
\datasets\animals\data\Bear\46d8cb30363697e0.jpg,Bear
\datasets\animals\data\Bear\46f40a06c761c82f.jpg,Bear
\datasets\animals\data\Bear\47ddaa90975168bd.jpg,Bear
\datasets\animals\data\Bear\48a84505c002fd45.jpg,Bear
\datasets\animals\data\Bear\48d0801794eecd77.jpg,Bear
\datasets\animals\data\Bear\48f7992c2ca04cde.jpg,Bear
\datasets\animals\data\Bear\049e7cfdcffdfbe5.jpg,Bear
\datasets\animals\data\Bear\50f5236ba6ab0699.jpg,Bear
\datasets\animals\data\Bear\51b28690acb06526.jpg,Bear
\datasets\animals\data\Bear\51d20a5ee5bad723.jpg,Bear
\datasets\animals\data\Bear\051d51cf287e090b.jpg,Bear
\datasets\animals\data\Bear\51e6888793d16112.jpg,Bear
\datasets\animals\data\Bear\51ef3051578cf8cd.jpg,Bear
\datasets\animals\data\Bear\52cfb3c577840923.jpg,Bear
\datasets\animals\data\Bear\53a4b3220cae3dda.jpg,Bear
\datasets\animals\data\Bear\53c1ac7d0d845cc5.jpg,Bear
\datasets\animals\data\Bear\53e34697e8388f42.jpg,Bear
\datasets\animals\data\Bear\53fe4547905eed6e.jpg,Bear
\datasets\animals\data\Bear\54fb3a51af467d59.jpg,Bear
\datasets\animals\data\Bear\55bb7ecb0ee8e98c.jpg,Bear
\datasets\animals\data\Bear\56db02e79f069b49.jpg,Bear
\datasets\animals\data\Bear\57c11f90ff9f99c1.jpg,Bear
\datasets\animals\data\Bear\57cff0ec9e561440.jpg,Bear
\datasets\animals\data\Bear\57db2339f805e610.jpg,Bear
\datasets\animals\data\Bear\57ee3d692cc3845d.jpg,Bear
\datasets\animals\data\Bear\60b4dca91c15a311.jpg,Bear
\datasets\animals\data\Bear\060e6719ae46dea6.jpg,Bear
\datasets\animals\data\Bear\60eb383d73dcf7c5.jpg,Bear
\datasets\animals\data\Bear\61bd08bf28568de6.jpg,Bear
\datasets\animals\data\Bear\64c2a88ac5c01da0.jpg,Bear
\datasets\animals\data\Bear\66ab6b7050a6bcbf.jpg,Bear
\datasets\animals\data\Bear\68c183ec30152630.jpg,Bear
\datasets\animals\data\Bear\70ba56ed2453d93d.jpg,Bear
\datasets\animals\data\Bear\71d31516224015bd.jpg,Bear
\datasets\animals\data\Bear\71eb234697d1417f.jpg,Bear
\datasets\animals\data\Bear\73d046c375a365f6.jpg,Bear
\datasets\animals\data\Bear\073f21a5b0fa62dc.jpg,Bear
\datasets\animals\data\Bear\73fa9f2a77d2468b.jpg,Bear
\datasets\animals\data\Bear\75b6e322e96ffad1.jpg,Bear
\datasets\animals\data\Bear\75db0e4ea66436f3.jpg,Bear
\datasets\animals\data\Bear\075e4b9252c6363e.jpg,Bear
\datasets\animals\data\Bear\76ea6b1e055d93fa.jpg,Bear
\datasets\animals\data\Bear\77d8f1427530d52c.jpg,Bear
\datasets\animals\data\Bear\78d57d1234e220cc.jpg,Bear
\datasets\animals\data\Bear\79ad10daf3796ebd.jpg,Bear
\datasets\animals\data\Bear\079e864735144122.jpg,Bear
\datasets\animals\data\Bear\81ac4dbf3af47945.jpg,Bear
\datasets\animals\data\Bear\082e417c281961b9.jpg,Bear
\datasets\animals\data\Bear\84c540da3f9e5436.jpg,Bear
\datasets\animals\data\Bear\88b3531a29e223f6.jpg,Bear
\datasets\animals\data\Bear\90aedfc1142745de.jpg,Bear
\datasets\animals\data\Bear\90d41241f81f45b2.jpg,Bear
\datasets\animals\data\Bear\90f7b08bfe91a96a.jpg,Bear
\datasets\animals\data\Bear\093a7cdf54c0f588.jpg,Bear
\datasets\animals\data\Bear\93ad58b6890d44fa.jpg,Bear
\datasets\animals\data\Bear\93ce92a64b1a84f2.jpg,Bear
\datasets\animals\data\Bear\093d7062fd614572.jpg,Bear
\datasets\animals\data\Bear\095bf367ee43c5e6.jpg,Bear
\datasets\animals\data\Bear\96c9d5e7e454bfd9.jpg,Bear
\datasets\animals\data\Bear\096e1b2ab21d9988.jpg,Bear
\datasets\animals\data\Bear\97b510460454e4e5.jpg,Bear
\datasets\animals\data\Bear\98be41a21f007c23.jpg,Bear
\datasets\animals\data\Bear\99d485a4552b7db6.jpg,Bear
\datasets\animals\data\Bear\99edfd2abbebe6ba.jpg,Bear
\datasets\animals\data\Bear\110afcaa0fbb7efe.jpg,Bear
\datasets\animals\data\Bear\115d3bed5c09ed7c.jpg,Bear
\datasets\animals\data\Bear\127ce2dec6c6978f.jpg,Bear
\datasets\animals\data\Bear\0155b267ade95d1e.jpg,Bear
\datasets\animals\data\Bear\155dce7b1ce10e59.jpg,Bear
\datasets\animals\data\Bear\173a992d5facc22b.jpg,Bear
\datasets\animals\data\Bear\175d6cf7e05d81b3.jpg,Bear
\datasets\animals\data\Bear\178dc55fe6897baa.jpg,Bear
\datasets\animals\data\Bear\179d1a9b3bb751f0.jpg,Bear
\datasets\animals\data\Bear\181a97eca6d8ffdb.jpg,Bear
\datasets\animals\data\Bear\212a49e84cd5f418.jpg,Bear
\datasets\animals\data\Bear\217b1cf5a47223cc.jpg,Bear
\datasets\animals\data\Bear\219d2b454ff58918.jpg,Bear
\datasets\animals\data\Bear\220e959f70f7ee42.jpg,Bear
\datasets\animals\data\Bear\237f79a0ccbd2073.jpg,Bear
\datasets\animals\data\Bear\256c337e1cc13998.jpg,Bear
\datasets\animals\data\Bear\257fbb758b5914be.jpg,Bear
\datasets\animals\data\Bear\262a3f8be196a2c0.jpg,Bear
\datasets\animals\data\Bear\267c9b94b9376ce1.jpg,Bear
\datasets\animals\data\Bear\268b623eed11d300.jpg,Bear
\datasets\animals\data\Bear\278ac74bdb458851.jpg,Bear
\datasets\animals\data\Bear\295f3d9822bacf4f.jpg,Bear
\datasets\animals\data\Bear\322e901e952ea866.jpg,Bear
\datasets\animals\data\Bear\328c8ade646fa2a5.jpg,Bear
\datasets\animals\data\Bear\335d62ce56f29ae9.jpg,Bear
\datasets\animals\data\Bear\343f2e7b049715bf.jpg,Bear
\datasets\animals\data\Bear\347b479747d7e65f.jpg,Bear
\datasets\animals\data\Bear\371eb8116db522bf.jpg,Bear
\datasets\animals\data\Bear\385fea752fdf81bd.jpg,Bear
\datasets\animals\data\Bear\388ba2fa4f24e85a.jpg,Bear
\datasets\animals\data\Bear\396f59fdeac379b9.jpg,Bear
\datasets\animals\data\Bear\397acd5baf83f135.jpg,Bear
\datasets\animals\data\Bear\399d658f48371240.jpg,Bear
\datasets\animals\data\Bear\403e73e37bf29a58.jpg,Bear
\datasets\animals\data\Bear\413b9d03fb08d84e.jpg,Bear
\datasets\animals\data\Bear\433bf2f0715dee80.jpg,Bear
\datasets\animals\data\Bear\443e04cfd9ced276.jpg,Bear
\datasets\animals\data\Bear\455e8d5f87d71e18.jpg,Bear
\datasets\animals\data\Bear\468a84082a82e45e.jpg,Bear
\datasets\animals\data\Bear\477b580e799ada49.jpg,Bear
\datasets\animals\data\Bear\497c470efbab6a43.jpg,Bear
\datasets\animals\data\Bear\498fea9c555bedc3.jpg,Bear
\datasets\animals\data\Bear\526d3340a62cc182.jpg,Bear
\datasets\animals\data\Bear\0528b5167b282ba3.jpg,Bear
\datasets\animals\data\Bear\559ae825bce5d349.jpg,Bear
\datasets\animals\data\Bear\561bc55f21fa0073.jpg,Bear
\datasets\animals\data\Bear\562eb156f76596ba.jpg,Bear
\datasets\animals\data\Bear\580ff2fbdcb41c24.jpg,Bear
\datasets\animals\data\Bear\581c582be5e65de2.jpg,Bear
\datasets\animals\data\Bear\0594ed3b52d3c222.jpg,Bear
\datasets\animals\data\Bear\600d5289060f448e.jpg,Bear
\datasets\animals\data\Bear\601bc5f390660779.jpg,Bear
\datasets\animals\data\Bear\605fc7cdf12332e6.jpg,Bear
\datasets\animals\data\Bear\611aff3762646348.jpg,Bear
\datasets\animals\data\Bear\620dbb6ee89c8786.jpg,Bear
\datasets\animals\data\Bear\651e8652b4beb13f.jpg,Bear
\datasets\animals\data\Bear\0659ddc9414d9bd8.jpg,Bear
\datasets\animals\data\Bear\677b1ab8b3bb565a.jpg,Bear
\datasets\animals\data\Bear\685ec158610ee9c3.jpg,Bear
\datasets\animals\data\Bear\696de3eab44a8126.jpg,Bear
\datasets\animals\data\Bear\708ccd6187c26ce2.jpg,Bear
\datasets\animals\data\Bear\709a11df7e998623.jpg,Bear
\datasets\animals\data\Bear\0739ebfb4c929636.jpg,Bear
\datasets\animals\data\Bear\749bbd0f1e663174.jpg,Bear
\datasets\animals\data\Bear\751ccb42b1a554a5.jpg,Bear
\datasets\animals\data\Bear\752e33ba9720bda5.jpg,Bear
\datasets\animals\data\Bear\753feed7a87204eb.jpg,Bear
\datasets\animals\data\Bear\777ae6cc886b90a3.jpg,Bear
\datasets\animals\data\Bear\790b74e9fd081ecb.jpg,Bear
\datasets\animals\data\Bear\830f57e8dbcf0e97.jpg,Bear
\datasets\animals\data\Bear\835f500b4f18425a.jpg,Bear
\datasets\animals\data\Bear\0848e999b4fa1a8c.jpg,Bear
\datasets\animals\data\Bear\891e0f709636fd8f.jpg,Bear
\datasets\animals\data\Bear\908daecd89480523.jpg,Bear
\datasets\animals\data\Bear\924e12a29c8c3321.jpg,Bear
\datasets\animals\data\Bear\958a1366e03269db.jpg,Bear
\datasets\animals\data\Bear\981ff8cfd891a39a.jpg,Bear
\datasets\animals\data\Bear\01399dab5c3366e4.jpg,Bear
\datasets\animals\data\Bear\1913a0ece8270f71.jpg,Bear
\datasets\animals\data\Bear\2063cc4372428468.jpg,Bear
\datasets\animals\data\Bear\2151b871209889a6.jpg,Bear
\datasets\animals\data\Bear\2175d4716c0f398c.jpg,Bear
\datasets\animals\data\Bear\2207ebf60f64fad6.jpg,Bear
\datasets\animals\data\Bear\02351e9a24ecae6a.jpg,Bear
\datasets\animals\data\Bear\2551ae451aa06bdd.jpg,Bear
\datasets\animals\data\Bear\2757fbe739c7fda7.jpg,Bear
\datasets\animals\data\Bear\2847f5aa57f43ddb.jpg,Bear
\datasets\animals\data\Bear\2848c9625c6a0b8d.jpg,Bear
\datasets\animals\data\Bear\2853ae68f54e4911.jpg,Bear
\datasets\animals\data\Bear\2982f3ba0caa64a9.jpg,Bear
\datasets\animals\data\Bear\3105d086e08320cd.jpg,Bear
\datasets\animals\data\Bear\3160e04474c70f8a.jpg,Bear
\datasets\animals\data\Bear\3189d6764fa40313.jpg,Bear
\datasets\animals\data\Bear\3874b3e6ab260f5b.jpg,Bear
